customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
801A-B,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),46.72996729723185,1271.0431213318725,No
802A-B,Male,0,Yes,No,49,Yes,No,No,No,No internet service,No,No,Yes,No,Two year,Yes,Electronic check,85.8410851804388,4193.46069862808,No
803A-B,Male,0,Yes,No,5,Yes,No,No,No,Yes,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),98.41036283760823,477.49957313422624,Yes
804A-B,Male,0,No,No,43,Yes,No phone service,DSL,Yes,Yes,No,Yes,No internet service,Yes,Two year,No,Electronic check,65.67514741552814,2842.909018245556,No
805A-B,Female,0,No,No,6,No,No,No,No internet service,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),89.60392057981855,532.7469008506184,Yes
806A-B,Female,0,No,Yes,63,Yes,No,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),97.61691374094383,6155.44987879414,No
807A-B,Male,0,No,No,26,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,30.348177495628377,796.2463729630562,No
808A-B,Female,0,No,No,6,No,No,No,No internet service,No,No,No internet service,No,No,Month-to-month,No,Electronic check,23.756002972507495,155.59941982618705,Yes
809A-B,Male,0,No,Yes,51,No,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),77.6820215217824,3966.037432650547,No
810A-B,Male,1,No,No,4,No,No,DSL,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,111.98183232053427,443.9002518076482,Yes
811A-B,Male,0,Yes,No,64,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,73.64403466027454,4706.703373374543,No
812A-B,Female,1,No,No,31,No,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,93.71000594156115,2898.9812305519986,No
813A-B,Female,1,No,No,29,No,No,No,No internet service,No internet service,No,Yes,No internet service,No,Two year,No,Bank transfer (automatic),24.207155195960198,709.5153706240258,No
814A-B,Female,0,No,No,69,No,No,No,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,22.997994708455487,1573.1012441789119,No
815A-B,Male,0,No,Yes,25,No,No,No,No internet service,No internet service,No,No,No,No internet service,Two year,No,Credit card (automatic),107.50483267146817,2675.3252701364527,No
816A-B,Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),109.4633066834153,3496.5945594011096,No
817A-B,Female,0,No,Yes,33,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),76.24616512320993,2515.1122898516505,No
818A-B,Male,0,No,Yes,22,No,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),91.42757784878653,2020.3021601715718,No
819A-B,Male,0,No,Yes,13,Yes,Yes,No,No internet service,No,No,No,Yes,No,One year,No,Electronic check,64.63097770458708,824.0696211882159,No
820A-B,Female,0,Yes,No,9,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),93.42294771002682,851.0523811527505,Yes
821A-B,Female,0,Yes,Yes,63,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,Yes,Two year,No,Electronic check,60.05019318169323,3759.8968394729436,No
822A-B,Female,0,Yes,No,26,No,No,DSL,No,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Credit card (automatic),61.495756804686614,1591.871189545425,No
823A-B,Male,1,Yes,No,14,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,One year,No,Mailed check,62.60250147623552,878.6026732037844,No
824A-B,Male,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),76.47827745887793,2761.8622447117655,No
825A-B,Female,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,81.17110637315622,1466.9563172195597,No
826A-B,Male,0,No,Yes,48,Yes,No phone service,No,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Yes,Mailed check,84.28955256461373,4047.2099967048457,No
827A-B,Male,0,Yes,Yes,11,No,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.32801718739925,1001.424948756721,No
828A-B,Male,1,No,Yes,44,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),61.02168708859495,2700.0341626370005,No
829A-B,Female,0,No,No,5,No,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),64.2629842122696,310.65790403339247,Yes
830A-B,Male,0,No,Yes,54,No,No phone service,No,No internet service,No,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,19.640896410868386,1047.8040891991811,No
831A-B,Female,0,Yes,Yes,15,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),83.56812723555966,1248.5006953005945,Yes
832A-B,Female,0,Yes,Yes,33,No,No phone service,Fiber optic,No,No,No,No,No internet service,Yes,Two year,Yes,Mailed check,111.70356921645278,3685.8251600377935,No
833A-B,Female,0,Yes,No,3,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),94.54830186204202,270.0402689971615,Yes
834A-B,Male,0,No,No,2,Yes,No phone service,No,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),31.559861396011875,70.08269807659134,No
835A-B,Male,1,Yes,No,28,Yes,No phone service,DSL,No internet service,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,28.546541385239053,800.6275058092526,No
836A-B,Female,0,No,No,58,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),18.73163152309249,1091.7549458969067,No
837A-B,Male,0,Yes,Yes,9,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,35.72981169368292,330.2045532459826,Yes
838A-B,Female,0,No,Yes,11,Yes,No phone service,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),19.254882292574784,206.26606473680476,No
839A-B,Female,0,Yes,Yes,59,No,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),44.38462825758297,2627.1553720694765,No
840A-B,Male,0,Yes,Yes,25,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,114.835809957982,2887.5797486123333,Yes
841A-B,Male,1,No,No,69,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),88.27510162405366,6101.020562880656,No
842A-B,Female,1,No,No,55,No,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),54.75445747858497,3022.2052704236403,No
843A-B,Female,0,No,Yes,41,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),59.338099253435836,2435.686830371751,Yes
844A-B,Male,1,Yes,No,26,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Electronic check,74.53300797512615,1942.8162558075717,No
845A-B,Female,0,Yes,Yes,71,No,No phone service,No,Yes,Yes,No,No internet service,No,Yes,Two year,Yes,Electronic check,95.3949800444356,6784.285794947209,No
846A-B,Male,0,Yes,No,22,No,No phone service,Fiber optic,Yes,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,87.7861501827051,1916.5805291574684,Yes
847A-B,Female,0,Yes,Yes,14,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,24.722706341446113,357.095062730925,No
848A-B,Male,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),41.26837772727632,2739.5634010908993,No
849A-B,Female,0,No,No,3,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.75217888345651,100.35381388705355,Yes
850A-B,Male,0,Yes,Yes,1,No,No phone service,DSL,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,30.917670498838262,44.14238891660416,Yes
851A-B,Female,0,No,No,70,No,No,No,No internet service,No internet service,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),33.90843909119624,2364.8741413203743,No
852A-B,Female,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No,One year,Yes,Mailed check,95.72919687095138,6211.607157680161,No
853A-B,Female,0,Yes,Yes,4,No,No,Fiber optic,No internet service,No,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),108.70280820926534,450.2556415583256,Yes
854A-B,Female,1,Yes,No,35,No,Yes,DSL,No internet service,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),70.06135830719518,2448.799336722217,No
855A-B,Male,0,No,No,44,Yes,No,No,Yes,No,No,No internet service,No,Yes,Two year,Yes,Credit card (automatic),46.65586061159749,2049.983812431255,No
856A-B,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),91.29496886748504,1459.9150200526396,Yes
857A-B,Female,0,No,No,70,No,No,DSL,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,19.564099116588867,1365.789085149445,No
858A-B,Female,1,No,No,3,No,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.16601511850479,139.5636308028324,Yes
859A-B,Male,0,Yes,Yes,12,Yes,No,No,No internet service,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),106.01547324415162,1267.8271739805093,No
860A-B,Female,0,No,No,16,No,No phone service,No,No internet service,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),42.15203697414192,683.730314705929,No
861A-B,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,97.85691236766344,4591.056824487619,Yes
862A-B,Male,1,Yes,No,69,Yes,No,No,Yes,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,97.68148759278722,6744.614512860394,No
863A-B,Male,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,One year,Yes,Bank transfer (automatic),23.80081525250724,1674.1531292611448,No
864A-B,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),63.47568766715513,144.0406267421613,No
865A-B,Female,0,No,Yes,28,No,No phone service,DSL,Yes,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,24.294701638014125,683.1199863952146,No
866A-B,Male,0,Yes,Yes,6,Yes,No,DSL,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,91.91433842280456,531.1248269258924,No
867A-B,Male,1,Yes,No,10,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),48.023634304460764,481.4567054913416,Yes
868A-B,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),115.30400117424868,100.17120023989618,Yes
869A-B,Male,0,Yes,Yes,55,Yes,No phone service,No,Yes,No,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),100.80604159187612,5550.164822391026,No
870A-B,Female,0,No,No,1,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),78.47172171603658,88.87121509292626,Yes
871A-B,Male,0,Yes,No,11,Yes,No,DSL,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.4276036155209,887.5387629124474,Yes
872A-B,Female,0,Yes,Yes,30,No,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No,Two year,No,Bank transfer (automatic),97.2727865200123,2929.964847348675,No
873A-B,Female,0,Yes,Yes,9,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),21.100863225011448,205.29131497264623,Yes
874A-B,Female,0,No,Yes,68,No,No phone service,No,Yes,No,Yes,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),31.305155091295497,2125.2575102979454,No
875A-B,Male,1,No,No,7,No,No,No,No,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,24.405998442209693,162.90860016295056,Yes
876A-B,Female,1,Yes,Yes,18,No,Yes,No,Yes,No,No internet service,No internet service,Yes,No internet service,Two year,No,Mailed check,31.982654439450236,562.774119369908,No
877A-B,Female,0,No,No,68,Yes,No phone service,No,Yes,No internet service,Yes,No,No,No internet service,One year,No,Credit card (automatic),111.986135215162,7622.682757932254,No
878A-B,Female,0,Yes,Yes,10,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),59.21273844218365,583.8370810788196,Yes
879A-B,Female,0,Yes,No,3,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,92.77760279783213,280.9342008839809,Yes
880A-B,Female,0,Yes,Yes,54,No,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,70.24462515144322,3803.1089105515794,No
881A-B,Male,0,No,Yes,65,Yes,Yes,No,No,No internet service,Yes,No,Yes,No,One year,No,Mailed check,75.73859624526959,4926.628353960325,No
882A-B,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,No,Two year,No,Electronic check,86.81239191335166,4425.994034989353,No
883A-B,Female,0,No,No,63,Yes,Yes,DSL,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),65.78348555694052,4136.340160544454,No
884A-B,Male,0,No,No,50,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Two year,No,Electronic check,51.735414382648365,2593.0484418511137,No
885A-B,Female,1,No,Yes,65,No,No,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,One year,No,Bank transfer (automatic),105.95808454493063,6891.957474444554,No
886A-B,Female,1,No,Yes,71,No,No phone service,DSL,No,Yes,No internet service,No,No,Yes,One year,No,Bank transfer (automatic),116.3238567909103,8258.235992578544,No
887A-B,Male,1,No,No,4,No,No,No,Yes,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,31.610198521572457,128.0485970103654,Yes
888A-B,Male,0,No,Yes,35,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Two year,Yes,Mailed check,24.702210256527636,875.0190767268323,No
889A-B,Female,0,Yes,Yes,20,No,Yes,No,Yes,No internet service,No,Yes,No,No,Two year,No,Bank transfer (automatic),60.44149006547755,1197.656845325361,No
890A-B,Female,0,No,No,25,No,No,No,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,32.522072295879326,821.4538215552903,Yes
891A-B,Female,1,No,Yes,20,Yes,No phone service,DSL,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),23.462932226388823,477.8338096508949,No
892A-B,Male,0,No,No,16,No,No,DSL,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),107.56600490521365,1709.989549733671,Yes
893A-B,Male,0,No,No,9,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,87.86524555633976,782.7234150112512,Yes
894A-B,Male,0,Yes,No,10,No,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),99.8657888605263,1007.9798263449741,No
895A-B,Female,0,Yes,Yes,9,No,Yes,No,Yes,No internet service,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),76.20216504953052,678.7003340496256,Yes
896A-B,Male,0,No,No,43,No,No phone service,No,No,Yes,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,117.14002394325212,5033.738934496046,No
897A-B,Female,0,Yes,No,5,No,Yes,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),31.650398935439483,162.5706549586377,Yes
898A-B,Male,1,No,No,3,No,No phone service,No,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),88.22718559660761,290.8521591481301,Yes
899A-B,Female,0,No,No,7,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.53947842591596,328.02991748494577,Yes
900A-B,Male,0,Yes,No,5,No,Yes,No,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),42.10592554211597,214.52644860005077,Yes
901A-B,Male,0,Yes,No,13,No,No,No,No,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,23.342406768732758,309.7515687903178,Yes
902A-B,Female,1,No,No,19,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,Yes,No,One year,No,Bank transfer (automatic),45.72529573017317,871.4897223996512,No
903A-B,Female,0,No,Yes,27,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,Yes,Two year,Yes,Mailed check,48.63445149184783,1296.2186432416718,No
904A-B,Female,0,No,Yes,48,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),48.534357145259335,2320.8639037297344,No
905A-B,Female,0,No,Yes,10,No,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,50.832440660595246,514.1285102559881,Yes
906A-B,Female,0,No,Yes,2,Yes,Yes,No,Yes,No internet service,No,Yes,No,Yes,Month-to-month,No,Mailed check,57.794765979458596,109.18694235268093,Yes
907A-B,Male,0,Yes,No,14,No,Yes,No,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,52.95386492133147,729.4995100313854,Yes
908A-B,Male,0,Yes,No,38,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,42.87374683056589,1616.9129510549853,No
909A-B,Female,0,No,No,9,No,No,No,No,Yes,No,No internet service,Yes,No,Month-to-month,No,Mailed check,71.79991471479167,649.7159566741549,Yes
910A-B,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,No,Two year,Yes,Electronic check,21.720025412566102,293.77547598781683,No
911A-B,Male,0,Yes,No,13,Yes,No phone service,No,No internet service,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),96.35187395496206,1242.4499750262232,No
912A-B,Female,0,No,No,8,Yes,No phone service,No,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),33.07207969275204,243.64016988988064,Yes
913A-B,Female,0,Yes,No,10,No,Yes,No,Yes,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,69.02087739844106,696.1958566628925,Yes
914A-B,Female,0,Yes,Yes,8,No,No,No,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),94.07808486925403,746.3447626322562,Yes
915A-B,Female,0,No,No,46,No,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),84.23239690260075,3875.5363860747852,No
916A-B,Female,0,Yes,Yes,5,No,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),104.75607435467532,537.8306739472757,Yes
917A-B,Male,0,Yes,Yes,58,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,64.90347679055242,3778.9089205264004,Yes
918A-B,Male,0,Yes,Yes,42,No,No,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,48.19697302975258,2017.1600644562543,No
919A-B,Male,0,Yes,No,60,No,No,No,Yes,Yes,No internet service,Yes,Yes,No,Two year,Yes,Credit card (automatic),53.73305543734081,3212.5098877874943,No
920A-B,Female,0,Yes,No,49,Yes,No phone service,No,No internet service,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),53.108238882539766,2605.092770015783,No
921A-B,Female,0,No,Yes,39,No,Yes,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),73.02479614742097,2847.163282499691,No
922A-B,Female,0,No,No,31,No,No phone service,DSL,No internet service,Yes,Yes,No,No,No internet service,Two year,Yes,Electronic check,42.723197081996,1312.1170604367774,No
923A-B,Female,1,No,No,5,No,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),87.53464516510327,443.90917035240335,Yes
924A-B,Male,0,No,Yes,69,Yes,No,No,No internet service,No,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,115.21343550353357,7964.136959322371,No
925A-B,Female,0,Yes,Yes,23,No,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,104.70474084744018,2411.2784666064745,Yes
926A-B,Male,0,Yes,No,17,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),97.10034872402183,1657.722531673226,No
927A-B,Female,0,Yes,Yes,3,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,29.392449018676828,89.5099090820601,Yes
928A-B,Male,0,Yes,No,1,No,Yes,DSL,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.7726323017754,22.99206358213253,Yes
929A-B,Female,0,Yes,Yes,6,Yes,Yes,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,31.852826634128824,188.19979613614316,Yes
930A-B,Male,1,No,Yes,69,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),37.040380282379324,2556.5381959527494,No
931A-B,Female,0,No,No,20,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,One year,No,Electronic check,77.15024565944383,1528.90984382867,No
932A-B,Male,0,Yes,No,51,No,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,Two year,No,Credit card (automatic),87.78770991211682,4480.577852066608,No
933A-B,Male,1,No,Yes,21,Yes,Yes,No,No,No internet service,Yes,No,No internet service,No,Month-to-month,No,Mailed check,98.98965411008813,2095.128752165625,No
934A-B,Male,1,No,Yes,4,Yes,No,Fiber optic,No internet service,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,25.61724243112678,98.74226706411997,Yes
935A-B,Male,0,No,No,71,No,Yes,DSL,No internet service,No,No,Yes,Yes,No,Two year,Yes,Mailed check,21.8878827343591,1560.780564879023,No
936A-B,Male,1,Yes,No,2,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),78.89722097439423,164.4991028581026,Yes
937A-B,Male,0,No,Yes,8,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,32.901618021056095,250.65206896400764,Yes
938A-B,Female,1,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,72.52243109974165,290.4511545244676,Yes
939A-B,Female,1,No,No,33,Yes,Yes,No,No internet service,No internet service,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),38.382782970329814,1256.2956329356653,No
940A-B,Male,0,No,No,9,No,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,33.365113579980395,298.21511748446284,Yes
941A-B,Female,1,Yes,No,2,Yes,No phone service,No,No internet service,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),112.05640162661174,234.78726912893623,Yes
942A-B,Female,0,No,No,63,Yes,Yes,DSL,No,No,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),76.03418447159522,4783.871798310634,No
943A-B,Female,0,No,No,19,No,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,No,One year,Yes,Mailed check,64.19692152802789,1229.1520924707738,No
944A-B,Male,1,Yes,No,68,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),56.05138577879875,3805.4449151359045,No
945A-B,Female,0,No,No,26,Yes,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No,Two year,No,Electronic check,104.67748836102925,2726.684636050596,Yes
946A-B,Male,0,No,No,51,Yes,No phone service,No,No internet service,No internet service,No,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),69.15649432957778,3507.629850378782,No
947A-B,Male,0,Yes,Yes,22,No,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),84.92082302035513,1857.0327341533628,No
948A-B,Female,0,No,No,9,No,No,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),87.73751412567239,790.1421741533278,Yes
949A-B,Male,0,Yes,Yes,58,No,Yes,Fiber optic,No internet service,No internet service,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),42.542686236568045,2483.362975923771,No
950A-B,Female,0,Yes,No,7,Yes,No phone service,DSL,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.6718818532708,686.9596619697683,Yes
951A-B,Male,0,Yes,Yes,5,Yes,No,No,No internet service,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,64.7887015275449,322.8150681542333,Yes
952A-B,Male,0,Yes,Yes,21,No,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No,Two year,No,Bank transfer (automatic),36.700925073791936,770.3556899696991,No
953A-B,Male,0,Yes,No,26,No,Yes,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),49.75731686543543,1293.8950277719616,No
954A-B,Male,0,Yes,Yes,1,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,No,Electronic check,58.98515728423783,51.53427647350906,Yes
955A-B,Male,0,Yes,Yes,55,Yes,No phone service,No,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,69.5841521921131,3830.0891753087667,No
956A-B,Male,0,Yes,No,7,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,49.94291796026977,352.63774189940443,Yes
957A-B,Male,0,Yes,Yes,44,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),67.53273362141289,2969.5585273551333,No
958A-B,Female,0,Yes,No,11,No,No,No,No internet service,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,53.953721988983006,582.0418651692132,Yes
959A-B,Male,0,Yes,No,42,Yes,No,No,No internet service,Yes,No,Yes,No,No internet service,Two year,No,Bank transfer (automatic),105.80095344377044,4441.766268648084,No
